Nome_Completo,Valor_Total_Declarado
FRANCISCO WELLINGTON ALVES SANTIAGO,1014.0
CLAUDIONOR PEREIRA FRANCO,1014.0
DANIEL GONÇALVES NUNES,1014.0
MARIA DA CONCEIÇÃO LEITE DE LIMA,1013.0
JOSAFÁ GOMES MENDES,1012.0
RAINEIDE DIAS MORAES,1010.45
ENRICO CASSIUS MENEZES DE ALMEIDA,1010.45
GONÇALA ERMOGE SOUSA,1010.45
ROZI PEREIRA DA SILVA,1010.45
ELIZEU FRANCO DA CONCEIÇÃO,1010.45
ALVARO DANTAS BRAGA,1010.45
VALDENIZA DOS SANTOS SILVA,1010.45
GELSILENE FERREIRA DE SOUSA,1010.45
FRANCISCO DA SILVA MONTEIRO,1010.06
ED CARLOS AZEVEDO DOS SANTOS,1010.0
EVALDO ALMEIDA ROSA,1010.0
GERSON CARDOSO PAES,1010.0
GERSON PEREIRA DE OLIVEIRA,1010.0
RAIMUNDO PAULO FARIAS CASTELO BRANCO,1009.9
HERIVELTON JOSE DE CAMPOS FAVACHO,1008.95
VALDENEZA SILVA CARDOSO,1008.0500000000001
CLAUDIO JUNIOR SALDANHA ARAUJO,1007.0
VALDENI NUNES NEGREIROS,1006.45
ENEIAS DE OLIVEIRA MARTINS,1006.0
ELIZEU SILVA SANTOS,1006.0
ANA LUCIA RODRIGUES AGUIAR,1006.0
JOSE DE SOUZA LIMA,1005.4
VADO,1005.0
EDMAR PAULINO DE SOUZA,1005.0
FRANCISCO MADIAN LIMA SOUSA,1005.0
JOSÉ ALEXANDRE SOARES,1005.0
WILMA FREIRE DE ARAUJO,1004.9
JAIR FRANCISCO DE SOUZA VAZ,1004.9
MANOEL NAZARENO RODRIGUES DE MELO,1004.74
FRANCIONE DO SOCORRO LIMA DA SILVA,1004.0000000000001
ODINOR GARCIA DA SILVA,1003.35
LEILANE LOBATO DOS SANTOS,1003.0
ACLAILTON COSTA RODRIGUES,1002.5
RONAN NASCIMENTO ARAUJO,1002.4
VALDONEZ JOSE SOUZA GUIMARAES,1001.99
PAULO KLEBER DO ROSARIO TORRES,1001.0
JOSÉ TOMAZ DOMINGOS,1000.35
MARIA JOSÉ MANTOVANI,1000.06
HAILTON MEDINA DO NASCIMENTO,1000.01
MARIA JUSTINA AMARAL DE ALBUQUERQUE,1000.0000000000001
ROMULO FERREIRA DOS SANTOS,1000.0
DIONATHAN CORREA MATOS,1000.0
ISMAEL MARTINS DE ANDRADE,1000.0
ELIANI MEZZOMO FRANCISCHETTO,1000.0
ELLIA TAINAH COSTA BALTAZAR,1000.0
ELIANE CONCEIÇÃO DA SILVA,1000.0
NEUSA BERNADETH PINTO DE SOUSA,1000.0
CARLOS LIMA DE OLIVEIRA,1000.0
ANA CRISTINA DA SILVA FARIAS,1000.0
NADIEL ASSUNÇÃO LEAL,1000.0
JOSÉ CARLOS FERNANDES DE QUEIROZ,1000.0
JEMISON MARCOS PUREZA TITAN,1000.0
ISAQUE RIBEIRO VITORINO,1000.0
PROFESSOR CANINDÉ,1000.0
JANILSON CARIPUNA VASCONVELOS,1000.0
EMERSON MACEDO DE SOUZA,1000.0
ROSIENE PROGENIO TELES,1000.0
ANA PAULA CUNHA DOS SANTOS FERNANDES,1000.0
JANUARIO MOREIRA,1000.0
RANCISCO FLAVIO TEIXEIRA DE SOUSA,1000.0
DURVAL DA LUZ ALVES,1000.0
NAILSON ALVES DE OLIVEIRA,1000.0
CLEYTON GONCALVES DE ARAUJO,1000.0
ORQUIDEIA AMARAL DA COSTA,1000.0
WALSON PEREIRA DE SOUZA,1000.0
CLEBER DE JESUS AFILHADO SILVA,1000.0
CLEOSON DA SILVA ARANHA,1000.0
CLEDER DOS REIS ARAUJO,1000.0
ANGELICA CORRÊA,1000.0
RONALDO ALVES BRAGA,1000.0
MARIA BERNADETE DOS SANTOS CASTRO,1000.0
ENES DE SOUSA FEREIRA,1000.0
ANDREZA LIMA ARAÚJO,1000.0
FRANCISCO BORGES E SILVA,1000.0
MONICA OLIVEIRA MENDES,1000.0
JEFFERSON DA FONSECA PACHECO,1000.0
ELEN GLEISE PANTOJA DE SOUZA,1000.0
JANETE MARIA TAVARES DE OLIVEIRA,1000.0
MURILO ALDO DA SILVA CRUZ,1000.0
FRANCISCO CARLOS GUALBERTO DOS SANTOS,1000.0
DELCIMAR SOARES PACHECO,1000.0
DELIVAR DE JESUS BATALHA GUMARAES,1000.0
CLEBSON BATISTA SOARES,1000.0
VERA LUCIA CEZARIO AZEVEDO,1000.0
JEDILSON CARVALHO DE JESUS,1000.0
MYCNAMARA MORAES DA SILVA RIBEIRO,1000.0
CLEBISON RODRIGUES ALMEIDA,1000.0
FRANCISCO CORSINO DE BRITO,1000.0
DELCLEBER CAVALCANTE DE SOUSA,1000.0
MÁRCIA PATRICIA MEDEIROS FERREIRA,1000.0
EDSON ANDRE SALVIANO CAMPOS,1000.0
CASSIA GOMES DAS NEVES,1000.0
WANDERLEIA DE JESUS PAES BARRETO,1000.0
SUELENY TAVARES GUIMARAES,1000.0
SEBASTIAO XAVIER DOS REIS,1000.0
JHONATAN MELO DA CRUZ,1000.0
ANALICE DA SILVA CASTILHO,1000.0
SOLANGE MONTEIRO DE SOUZA,1000.0
ROMARIO LIBORIO BRILHANTE,1000.0
CLEUTON HERMÍNIO DOS SANTOS,1000.0
SAVIO DA CONCEIÇÃO FERREIRA VIANA,1000.0
JEVALDO ANTONIO DE SOUSA,1000.0
JASSANAN GIL DE OLIVEIRA,1000.0
SOLANGE BEATRIZ DE JESUS SOUSA,1000.0
JOSILENE ESPÍNDOLA DE BRITO,1000.0
PEDRO SARMENTO SOARES,1000.0
ELSON NERY SEABRA,1000.0
JOSIMAR CARDOSO SANTANA,1000.0
EDILBERTO PUREZA VON PAUMGARTTEN,1000.0
JEAN BELO DE OLIVEIRA,1000.0
NELSON FERREIRA DE SOUZA FILHO,1000.0
ROSIANO MINEIRO DE SOUZA,1000.0
MARCILENE DE VILHENA GONÇALVES,1000.0
SANDRA MARIA MONTEIRO PORTELA,1000.0
IRINEU MENDES FERREIRA,1000.0
ANTÔNIO JOSÉ NEVES DOS SANTOS,1000.0
ALAN SENNA BARROS DE CARVALHO,1000.0
ELTON TEIXEIRA PIRES,1000.0
ANTONIA ARCANGELA CORDEIRO ATAIDE,1000.0
ROGERIO DE OLIVEIRA SANTOS,1000.0
CLAYTON CONCEIÇÃO DE OLIVEIRA,1000.0
ELTON PEREIRA DA SILVA,1000.0
FRANCISCO HENRIQUE FERREIRA AZEVEDO,1000.0
NERIAS SAMPAIO CUNHA,1000.0
ELIELSO DE SOUZA COSTA,1000.0
MARCIO ANTONIO CARDOSO SILVA,1000.0
MARCILENE RODRIGUES GONÇALVES,1000.0
ROGERIO DO SOCORRO SILVA MAIA,1000.0
NEIDE MACÊDO DE MOURA MELO,1000.0
WILMON MOTA MARTINS,1000.0
NEDYMA COSTA LIMA,1000.0
ROSICLEIDE DE CARVALHO CAMPOS,1000.0
ROMILDO DA GAMA SILVA,1000.0
PAULO ROBERTO LEAL VIEIRA,1000.0
JARIAN DA SILVA SANTOS,1000.0
JENAILTON RIBEIRO PEREIRA,1000.0
JEAN COELHO PINHEIRO,1000.0
FRANCISCO DE CASTRO FERREIRA,1000.0
ANTONIA DE JESUS GONÇALVES DA COSTA,1000.0
ALDILENE DE JESUS MORAES CORREA,1000.0
RUANNA BARRADAS DA SILVA VIANA,1000.0
PAULO MICHEL OLIVEIRA BORGES,1000.0
NOEME VASCONCELOS SANTIAGO SILVA,1000.0
NICOLAU FRANCISCO DE ASSUNÇÃO,1000.0
NAUDIR MODESTO DE ASSIS,1000.0
ANTONIO VALSIMAR CAMPOS PINTO,1000.0
EMANOEL DA COSTA CARDOSO JUNIOR,1000.0
PAULO MONTEIRO SILVA,1000.0
ANTONIO VICENTE DOS SANTOS,1000.0
ELZA MARIA PINHEIRO FERREIRA,1000.0
ADEVALDO RODRIGUES DOS SANTOS,1000.0
ADALBERTO PANTOJA DE OLIVEIRA,1000.0
VALCIR DE SOUZA BRITO,1000.0
JOSIAS SEABRA PORTAL,1000.0
ROSICLEIDE PINHEIRO DE SOUSA,1000.0
NAZARENO DE JESUS RIBEIRO LOBATO,1000.0
FRANCISCO EDIMAR MAGALHÃES SOUSA,1000.0
DAVID DE JESUS PEIXOTO DE BRITO,1000.0
CLEBER NAZARENO DOS SANTOS CARVALHO,1000.0
MARCIA PEREIRA DE PAIVA,1000.0
MARCONIO SOUZA DA CRUZ,1000.0
FABIO DE SOUZA DE FREITAS,1000.0
ALINE COELHO SOUSA,1000.0
DENEY LEITE CUNHA,1000.0
RAIMUNDO FRANCIMAR MARQUES DE SOUZA,1000.0
JOSE ERIVAN ALVES DE LIMA,1000.0
MARIZETE DE SOUSA BARBOSA,1000.0
FERNANDO ESTEVES SALES,1000.0
JONATAN SILVA GOMES,1000.0
WELITON LOPES DE SOUZA,1000.0
FERNANDILSON CANTO LEÃO,1000.0
RUI MARCELL SOUSA LEAL,1000.0
MARIVALDA LEAL CORREA,1000.0
ADELMAN SIRQUEIRA DA SILVA,1000.0
JOSE DINIZ MOURA FILHO,1000.0
MARIO LUIZ GUIMARAES PRINTES,1000.0
JONIEL MENDES PINTO,1000.0
ADELSON ADEGAS COSTA,1000.0
MARIO DOS SANTOS NETO,1000.0
ZACARIAS RIBEIRO,1000.0
CLARA SUANI FARIAS DOS SANTOS,1000.0
JONILDA DOS SANTOS DE SOUZA,1000.0
EDVARD DA SILVA GOMES JUNIOR,1000.0
FERNANDO JUNIOR DA COSTA SILVA,1000.0
JACOB ALVES DE OLIVEIRA,1000.0
ODETE DOS SANTOS,1000.0
MARIA EDILENE GOMES DE OLIVEIRA,1000.0
CLENILTON SILVA OLIVEIRA,1000.0
MARTA DA SILVA MOTA,1000.0
JOELSON DOS REIS PANTOJA,1000.0
ROSILENE BARROS MARTINS SOUZA,1000.0
MARLY GATO PICANÇO,1000.0
ADEMIR FREITAS NUNES,1000.0
DOMINGOS BEZERRA DA SILVA,1000.0
MARIA EMILIA CUNHA PEREIRA,1000.0
MARLON YOUSSEFF AMOURY DE OLIVEIRA,1000.0
DENIVALDO DA SILVA FREITAS,1000.0
XANDDY NOGUEIRA,1000.0
JOFESON GONÇALVES MOREIRA,1000.0
CHARLES SOUSA VAREJÃO,1000.0
EVALDO DA SILVA FRANÇA,1000.0
OLINDA CARVALHO DE CASTRO,1000.0
SANDRA SILVA DE MORAES,1000.0
JONIVAL SILVA NEVES,1000.0
RUDNEY DE JESUS SOUSA,1000.0
ERALDINO PEREIRA DA CUNHA,1000.0
ROSALINA BELTRÃO VIEIRA SERRÃO,1000.0
EDILSON MOREIRA DA SILVA,1000.0
JORNANDES SANTOS DA SILVA,1000.0
MARIA ZILMA DA CONCEIÇÃO,1000.0
FABIO MARCELO MONTEIRO BRAUN,1000.0
WELLINGTON LEITE DOS SANTOS NETO,1000.0
MARIA RAIMUNDA FERREIRA BARRETO,1000.0
SHAYLLA RODRIGUES DOS SANTOS,1000.0
CINEIMAR RIBEIRO DA SILVA,1000.0
RONNY VONN CORREA DE FREITAS,1000.0
CIMIRA EULÁLIA DA CRUZ SOUSA,1000.0
VALDINEY COSTA DA SILVA,1000.0
ADEMAR DA SILVA GOMES,1000.0
CLEITON RIBEIRO BORGES,1000.0
EDVALDO JOSÉ BARBOSA GOMES,1000.0
FABIO ARAUJO FERNANDES,1000.0
CIDRAO FARIAS SILVA,1000.0
FABIO DE SOUZA ARAGÃO,1000.0
ANTONIO DOS SANTOS PEREIRA DA SILVA,1000.0
ODINALDO RAIMUNDO BRAZAO BAENA,1000.0
MARINALVA SILVA CIRQUEIRA,1000.0
PEDRO ANDRADE GUIMARAES NETO,1000.0
ANAGIBIO SOUSA PEREIRA,1000.0
JACKSON DOUGLAS ROCHA FERREIRA,1000.0
ANTONIO DE OLIVEIRA SOUZA,1000.0
ELENICE DA SILVA SOUSA,1000.0
PEDRO BARBOSA DA SILVA,1000.0
MARILSON DA COSTA MACIEL,1000.0
VALDICLENES FERREIRA GOMES,1000.0
CICERA GOMES DA SILVA,1000.0
MARIA LOPES DA CONCEIÇÃO,1000.0
ANTONIO GILVAN BANDEIRA DE OLIVEIRA,1000.0
FABRICIO MIRANDA DO ESPIRITO SANTO,1000.0
ALEXANDRO RIBEIRO MOTA,1000.0
JORGE JOSE MARTINS,1000.0
JORGE LUIZ BRITO AMARAL,1000.0
MARIA NEUZA ALVES DA CUNHA,1000.0
IZAIAS PARREIRAS ALVES,1000.0
RAILEIDSON DA CUNHA ALVES,1000.0
ANTONIO CARLOS SOUZA CASTRO,1000.0
JOSE HAILTON FURTADO DE FREITAS,1000.0
ANDERSON CLAYTON AMARAL TRINDADE,1000.0
NÁGILA TORRES PAULO,1000.0
SILVIO CESAR DE MORAES FIGUEIREDO,1000.0
RAIMUNDO SANTANA FERREIRA,1000.0
JOSE NILVAM ALVES,1000.0
ORIVALDO RIBEIRO DA SILVA,1000.0
SANDRO MARCLEY DINIZ COELHO,1000.0
ADEILSON DA COSTA LOPES,1000.0
FRANCINEY MORAIS DE SOUZA,1000.0
RAIMUNDO DA SILVA MOREIRA,1000.0
MIGUEL FERREIRA DOS SANTOS,1000.0
DONIZETE DOS SANTOS SILVA,1000.0
ERODICE BRELAZ BATISTA,1000.0
IVAN CARLOS LOPES DA SILVA,1000.0
ANTONIO MARTINS DOS SANTOS JUNIOR,1000.0
FRANCINEIA FONTINELI,1000.0
SEBASTIÃO SIQUEIRA FARIAS,1000.0
MARIA DE JESUS RIBEIRO TORRES,1000.0
CLEIDEVALDO SAMPAIO DA SILVA,1000.0
CELIO HENRIQUE CECIM GONDIM,1000.0
ALIEL OLIVEIRA VIEIRA,1000.0
RAIMUNDO PEDREIRO DE SOUZA,1000.0
MILENILDA CORRÊA ROCHA,1000.0
MARIA CLAUDINEIA DE SOUZA SILVA,1000.0
DENILMA PEREIRA BASTOS,1000.0
ALBERTO RUBENS DA ROCHA ALVES,1000.0
JANE CLAUDIA REPOLHO PICANÇO,1000.0
ALEXANDRE DE JESUS DIAS OLIVEIRA,1000.0
WILDER CLELSO RODRIGUES COSTA,1000.0
ERASMO CARIAS PEREIRA,1000.0
MARIA DA CONCEICAO SILVA AMAZONAS,1000.0
RAIMUNDO CELINO DA SILVEIRA,1000.0
WANIA APARECIDA DA SILVA SANTOS,1000.0
CLEIA OLIVEIRA DA SILVA,1000.0
SANDRA REGINA BARROS LOPES,1000.0
ALDENICE LOPES GRAJAU,1000.0
MILTON NUNES DA COSTA,1000.0
SANDRO MARTINS DO NASCIMENTO,1000.0
FRANCISCA DA SILVA CHAVES,1000.0
ALEXANDRE GONDIM DE ALMEIDA,1000.0
JOSE MARIA TEIXEIRA DE CAMPOS,1000.0
ANTONIO BENEDITO CAVALCANTE DO NASCIMENTO,1000.0
ESDRA CAITANO DE MEDEIROS,1000.0
DENIO BRAULIO SOUSA SILVA,1000.0
IVANEIDE DUARTE MORAIS,1000.0
WILSON ALVES DA SILVA FILHO,1000.0
VARLENE CORREA SILVA ALVES,1000.0
MAURO LIMA CAVALCANTE,1000.0
JOEL LUIS GUERRA,1000.0
JOEL MATOS DE OLIVEIRA,1000.0
ALDEIZA MOURA DA CRUZ,1000.0
RONE PEREIRA DE OLIVEIRA,1000.0
EUGÊNIO RODRIGUES DA ROCHA,1000.0
MARIA DO SOCORRO DA SILVA RODRIGUES,1000.0
CLAUDIA MIRANDA DE MELO,1000.0
MATHEUS FELIPE DA SILVA SANTOS,1000.0
MATEUS DIAS DA SILVA,1000.0
ADRIANNA SILVA DUARTE,1000.0
DENISE MELO DA SILVA,1000.0
EUNICE WANZELER LOBATO,1000.0
ANTONIO CARLOS SOUSA MORAES,1000.0
ANA MARIA ALMEIDA AUZIER,1000.0
SILVESTRE NASCIMENTO DOS SANTOS,1000.0
MARIA DEYLZA MELO PAES DOS SANTOS,1000.0
FRANCIMAR SILVA DOS SANTOS,1000.0
JAMES BRENDO NASCIMENTO BRITO,1000.0
JAMAL VICENTE UCHOA JUNIOR,1000.0
ELIZANGELA RIBEIRO BACELAR,1000.0
JOCILENE RAMOS COSTA,1000.0
DENIS DA SILVA ARAUJO JUNIOR,1000.0
MAYCON FERREIRA DA SILVA,1000.0
RONALDO SILVA PEREIRA,1000.0
ESTER DA SILVA LEITE,1000.0
SELMA DO SOCORRO CASTRO PATROCINIO,1000.0
RONALDO TRINDADE CAVALCANTE,1000.0
JOCIVALDO SOUZA DA CONCEIÇÃO,1000.0
JODILSON LIMA DE SOUSA,1000.0
CLAUDIA SIMONE MOY NUMAZAWA,1000.0
MARIA DE NAZARÉ NATIVIDADE DE MORAES,1000.0
JAIRO SANTOS SILVA,1000.0
IVANALDO SOUZA PAES,1000.0
PAULO LUCIELMO DA SILVA,1000.0
LAIS DOS SANTOS CARDOSO,1000.0
JOSE RAIMUNDO DA CONCEIÇÃO ALVES,1000.0
LEONICE CARVALHO LOPES,1000.0
GLEIDSON COELHO DE SOUZA,1000.0
ROSIVALDO OLIVEIRA FERNANDES,1000.0
JOSÉ MEDEIROS MORAIS,1000.0
PAULO CESAR PATROCINIO DA COSTA,1000.0
RICELE DE KASSIA VAREIJAO SOUTO,1000.0
CARLOS ALBERTO SOARES GUIMARÃES,1000.0
RENATA CAMPOS LEDO,1000.0
LEOMAR PIRES PEREIRA,1000.0
ALACIDIO PEREIRA BARBOSA,1000.0
KEDIMA DE ARAUJO DUARTE REIS,1000.0
TIAGO FERREIRA ESSELIN,1000.0
JOSÉ OLIVEIRA DA ROCHA,1000.0
MANOEL EDUARDO DA SILVA,1000.0
FRANKLY DELBIO FALCON PACHECO,1000.0
MANOEL DOS SANTOS VILHENA JUNIOR,1000.0
ANDRACI DOMINGOS DE JESUS,1000.0
LUIS PAULO DE QUEIROZ SILVA,1000.0
JOSÉ PEREIRA DOS SANTOS,1000.0
AILTON SABOIA TAVARES,1000.0
GRACIELE DE SOUSA FERREIRA,1000.0
AURELINA XAVIER DE OLIVEIRA SILVA,1000.0
KEILA MARIA DE SOUZA FERREIRA,1000.0
LUIZ ANTONIO BRAGA DE SOUZA,1000.0
ALEUDA RODRIGUES PEDROSO,1000.0
FREDINEI ORIENTE DA SILVA,1000.0
JOÃO VILANES GONZAGA DE OLIVEIRA,1000.0
OZIEL DOS SANTOS CARNEIRO,1000.0
GERALDO ROBSON MARQUES SENA,1000.0
LUCIANO CARLOS PINHEIRO ALVES,1000.0
MANOEL PERES DA SILVA CASTRO,1000.0
ROSIEL RODRIGUES DE SIQUEIRA,1000.0
REGINA DE NAZARE FREITAS DA SILVA,1000.0
PAULO HENRIQUE DA SILVA GONÇALVES,1000.0
MANOEL PEREIRA DA SILVA,1000.0
MANOEL PEREIRA DA COSTA,1000.0
JUCYMAR FERREIRA SITUBA,1000.0
JOSÉ MARIA DE LIMA PACHECO,1000.0
TEREZA BORGES DA CRUZ,1000.0
HENRIQUE DE ALMEIDA RODRIGUES,1000.0
INEZ DE NAZARE RODRIGUES DO NASCIMENTO,1000.0
JOSÉ MARIA GONÇALVES DOS SANTOS,1000.0
GERBSON RERREIRA SILVA,1000.0
RENATO RABELO CUNHA,1000.0
LAUDICEIA DA SILVA NENES,1000.0
CARLOS EDUARDO ANDRADE,1000.0
ROSINEIDE DAS NEVES CORREIA,1000.0
ELIENI SOUSA DO NASCIMENTO,1000.0
LUCILENE FARIAS VINHOTE,1000.0
MANOEL MARIA MARTINS MOTA,1000.0
LUCIMAR DE SOUZA REIS DOS SANTOS,1000.0
AMARILDO DO AMARAL VAREJÃO,1000.0
CRIRROSIL PAMPLONA GEMAQUE,1000.0
BETA,1000.0
MANOEL DE JESUS GONÇALVES SACRAMENTO,1000.0
RICHARDSON NOGUEIRA,1000.0
LUIZ ANTONIO HABER MENEZES,1000.0
AGNALDO CASTRO PANTOJA,1000.0
CRISTIANO ARAUJO DE PAULA,1000.0
LUIZ VITOR DE OLIVEIRA DICKSON,1000.0
ROBSON ODAIR DE OLIVEIRA,1000.0
LEANDRO FIDELIS DA CRUZ,1000.0
ROSINEIDE SILVA FERNANDES,1000.0
JOÃO BATISTA PEREIRA DE OLIVEIRA,1000.0
THAINA NASCIMENTO MENDONÇA,1000.0
LUZIANE DA ROCHA SILVA,1000.0
SYNTHYA ANEQUINO TAVARES,1000.0
LUZIANE DE JESUS SILVA,1000.0
LUZINALDO MANOEL RODRIGUES VIANA,1000.0
IDELFONSO CARDIAS ALVES,1000.0
HUGO ROGERIO MACIEL MORAES,1000.0
CLOVES JOSÉ CARDOSO,1000.0
CONCEIÇÃO AMARAL SILVA,1000.0
JOÃO ALVES DE SOUSA,1000.0
REGINALDO MORAES NETO,1000.0
ALMIR TAVARES CUNHA,1000.0
WALDIR SALES SANTOS,1000.0
ALAN BARBOSA FRANCEZ,1000.0
LEDA MARIA BARBOSA RIBEIRO,1000.0
ARMANDO PAULO DOS SANTOS,1000.0
IARA TORRES LIMA,1000.0
MAELSON DE JESUS PINHEIRO,1000.0
ALAN DIOGO DE LIMA COSTA,1000.0
HUGO ROBERTO REBELO ROCHA,1000.0
THIAGO DA SILVA CRUZ,1000.0
DAMIANA PATRÍCIA CAETANO CAVALCANTE ALVES,1000.0
TANIA DOS SANTOS MONTEIRO,1000.0
ARLINDO FARIAS CALANDRINI,1000.0
CLODOALDO DE SOUSA SANTOS,1000.0
ZENAIDE PACHECO DE LIMA,1000.0
LUIZ CARLOS CASTELO RASSY,1000.0
TAMMY COSTA GALVAO,1000.0
MANOEL DA SILVA TAVARES,1000.0
DJALMA DA CONCEIÇÃO SOUSA,1000.0
HOLENE FREITAS DOS SANTOS,1000.0
JOSÉ ROBERTO DA SILVA ANGELIN,1000.0
BIVALILMO CONCEIÇÃO BORGES DOS SANTOS,1000.0
EDNA BARBOSA DE ARAUJO,1000.0
TELMA TRINDADE DE SENA,1000.0
GENIVAL GOMES RIBEIRO,1000.0
JOSÉ ROBERTO MORAES DA SILVA,1000.0
JOSÉ ROBRIVALDO DOS SANTOS COSTA,1000.0
JOÃO DIAS REZENDE,1000.0
SANDRA MARIA DUARTE DO AMARAL,1000.0
PAULO DE JESUS GOMES,1000.0
CORDOLINA DO SOCORRO RIBEIRO DE BRITO,1000.0
PATRÍCIA DOS SANTOS PAULINO,1000.0
GIVANILDO FARIAS FIGUEIREDO,1000.0
ANDRE BEZERRA MEIRELES,1000.0
LUIZ MACIO GONÇALVES DIAS,1000.0
BERNARDO DE LIMA BENICIO,1000.0
HILDA MARIA PEDROSO LIMA,1000.0
JUSCELINO COSTA DA SILVA,1000.0
GILBERTO RIBEIRO ROCHA,1000.0
ELIELSON NUNES,1000.0
GILVANA ALMEIDA DA CRUZ,1000.0
SANDRA CALDEIRA DE SOUZA,1000.0
JURANDY,1000.0
LOURIVAL GOMES,1000.0
JOSÉ FLAVIO DE OLIVEIRA GERMANI,1000.0
HAROLDO VELOSO DOS SANTOS,1000.0
RIVER NUNES DE SÁ,1000.0
ARIVALDO SARAIVA FERREIRA,1000.0
ALUIZIO JUNIOR CASTELO DIAS,1000.0
VÃNZILA FERNANDES DA ROCHA,1000.0
WALKIRIA BARBOSA DOS SANTOS,1000.0
JOSÉ JARDEL QUADRA DA SILVA,1000.0
GILCINARA FURTADO SILVA,1000.0
EDIVALDO DE JESUS MENDES,1000.0
JOSÉ EVERALDO FERREIRA MENEZES,1000.0
GILVNI PATRICIO PICANÇO,1000.0
JUREMA TEIXEIRA FERREIRA,1000.0
LESLYENE COSTA ANDRADE MACIEL,1000.0
AMANDA FABRÍCIA SOUSA DA SILVA,1000.0
HEIDER RAMOM DO NASCIMENTO PEREIRA,1000.0
CARLA CONCEICAO COSTA,1000.0
DANIEL DOS SANTOS NASCIMENTO,1000.0
ARISANTO DO ROSÁRIO SILVA,1000.0
RESONILDA DE SOUSA SILVA,1000.0
PAOLA CRISTINA MORAES DE SOUZA,1000.0
CRISTIANE FARIAS GOMES,1000.0
TEOFRO LACERDA GOMES,1000.0
MANUEL SAMUEL PEREIRA DOS SANTOS,1000.0
SANDRA CABRAL DE SOUZA DOS SANTOS,1000.0
JUSIMARA LAGE DOS SANTOS,1000.0
JÚLIO CESAR CHAVES CORRÊA,1000.0
RICARDO BRAZ DA SILVA,1000.0
ARISTOTELES JOSE VALCACIO,1000.0
MARCELINA APARECIDA SANTA BRIGIDA GOMES,1000.0
HELENILCE GUEDES,1000.0
LARISA DE JESUS NERY,1000.0
CYNNARA CRYSS GONÇALVES BARROS,1000.0
FRANCISCO ROGERIO MENDONCA DE SOUSA,1000.0
LUCIA HELENA LOPES DOS SANTOS,1000.0
FRANCISCO VIEIRA DE SOUSA,1000.0
ELINALDO OLIVEIRA DA SILVA,1000.0
GILBERTO DE LIMA SÉRIO,1000.0
BENEDITO LOBATO PINHEIRO,1000.0
RINALDO PEREIRA JARDIM,1000.0
INGREDY ROSANE FARIAS DA CRUZ COLAÇO,1000.0
GILZERLANDIA DE SOUSA LIMA,1000.0
AILSON DA ROCHA MAGNO,1000.0
KALUCIANA DA SILVA VAZ,1000.0
WALESON DE MORAES FERREIRA,1000.0
VITAL LOPES FERREIRA,1000.0
JULINALDO DOS SANTOS PEREIRA,1000.0
SERGIO SIDNEY VILHENA FONSECA,999.9999999999999
JOSÉ NAZARENO MODESTO COSTA,999.9
MARCELO COSTA PROGENIO,999.6
EDSON DA SILVA ANDRADE,999.3500000000001
MIGUEL LINDOLFO MAGNO SOUSA,999.0
IVONEIDE CABO VERDE NEVES,999.0
KARINA CORDEIRO RAMALHO,998.6
MARIA TATIANE DE OLIVEIRA PAIVA,998.6
JOSADAN BRITO DE OLIVEIRA,998.5
ADMAR PEREIRA DA SILVA,998.0
CLELIANE DE LIMA CARVALHO SILVA,997.29
ANA CRISTINA MARTINS VICENTE,995.35
EMERSON MOURA LOBATO,995.0
ADELINA PEREIRA DOS SANTOS,995.0
SILAS DE JESUS SOARES DA SILVA,994.8
FRANCIVALDO DIAS MACIEL,994.27
CARLOS AUGUSTO NASCIMENTO DA SILVA,994.27
EDINALDO RODRIGUES DE SOUSA,994.0
EDGAR BARRETO BARBOSA,994.0
JOÃO WANDERLEY GOMES OLIVEIRA,994.0
RAIMUNDO EDERVANHE IZIDORO FELIX,993.0
BENEVENUTO FERREIRA DE OLIVEIRA NETO,992.5
FRANCINETE BARROS FREITAS,992.4
MICHEL MORAES DOS SANTOS,991.0
MARIA CLAUDINA AGUIAR DOS REIS,990.6
FRANCISCA DE OLIVEIRA SOUSA FREITAS,990.0
FRANCISCO MACHADO FERREIRA,990.0
MOACIR FERREIRA MOURA,990.0
RITA ALVES BARROSO,990.0
MESSIAS ARAUJO DA SILVA,990.0
ANTONIO FLAVIO ROCHA VIEGAS,990.0
JOSÉ RAINERIO LACERDA DA SILVA,989.8
LEONIDES DOS REIS FERREIRA,989.7
MARIA GRACIETE NOGUEIRA SANTANA REIS,986.0
MIZAEL DA SILVA PERNA,985.1
JORGE BAZILIO DE ALMEIDA,985.0
VALDINA DA SILVA MATOS,984.0
ADÃO MOURA TABOSA,984.0
ANTONIO EDISON CHAVES SODRE,984.0
JOSE ELIAS FARNUM LAMEIRA,983.5999999999999
MARCIA SOARES DE OLIVEIRA,983.0
ITALO EDILSON CORDOVIL BARRETO,982.95
JOÃO BATISTA DE ALMEIDA,982.5
ANDERSON SILVA CAVALCANTE,980.2
MARIA BALBINA SOARES,980.16
MARIA ROSÁRIA SILVA DOS SANTOS,980.16
SILVIA MARIA DA SILVA,980.1
SIVALDO FARIAS ROLA,980.0
GILSIMAR MORAIS DA COSTA,980.0
MARCELO MOREIRA DOS SANTOS,980.0
JOSÉ RAIMUNDO AROUCHE,980.0
PAULO ROBERTO GALVAO RODRIGUES,980.0
ANGELICA ALVESS DOS SANTOS,980.0
